Time,ADAUSDT,BATUSDT,BTCUSDT,BTTUSDT,DASHUSDT,EOSUSDT,ETCUSDT,ETHUSDT,HOTUSDT,IOTAUSDT,LINKUSDT,LTCUSDT,NEOUSDT,OMGUSDT,QTUMUSDT,THETAUSDT,TRXUSDT,VETUSDT,XLMUSDT,XMRUSDT,XRPUSDT
1560009600000,0.08238,0.33,7829.68,0.0012629,143.85,6.2293,8.1584,242.57,0.0018669,0.42,1.1402,114.19,11.797,1.9705,3.006,0.13074,0.03183,0.007571,0.12346,86.4,0.4059
1560013200000,0.08255,0.3294,7816.58,0.0012641,143.3,6.2545,8.1846,242.28,0.0018561,0.4225,1.129,114.65,11.774,1.9641,3.0,0.13111,0.03188,0.007519,0.12319,86.19,0.40461
1560016800000,0.08208,0.332,7814.68,0.0012619,143.12,6.2469,8.1378,241.61,0.0018656,0.4231,1.1334,114.91,11.781,1.9633,2.992,0.13822,0.03187,0.007514,0.12252,86.15,0.40407
1560020400000,0.08196,0.3309,7809.25,0.0012683,143.22,6.2452,8.1562,241.78,0.0018747,0.425,1.131,114.79,11.805,1.9587,2.984,0.1372,0.03196,0.007484,0.1225,86.49,0.403
1560024000000,0.08294,0.3333,7850.0,0.0012705,145.3,6.3131,8.2748,242.95,0.0018775,0.4292,1.1357,117.64,11.974,1.9788,3.007,0.13776,0.03206,0.007541,0.12366,88.02,0.40869
1560027600000,0.08282,0.3337,7867.66,0.0012681,145.91,6.3394,8.2833,242.68,0.0018746,0.4261,1.1339,117.93,11.928,1.9842,3.004,0.14003,0.03204,0.007546,0.12378,87.36,0.40883
1560031200000,0.08355,0.335,7916.74,0.0012753,145.53,6.3679,8.3896,244.09,0.0018855,0.4283,1.1599,118.22,12.028,1.9968,3.007,0.14131,0.03215,0.007619,0.12408,87.85,0.40927
1560034800000,0.08356,0.336,7893.62,0.0012655,144.94,6.3408,8.3993,243.25,0.0018933,0.4284,1.1326,118.01,11.971,1.9971,2.996,0.14099,0.03202,0.007607,0.12376,87.32,0.40699
1560038400000,0.0828,0.3386,7868.37,0.0012602,143.93,6.2589,8.2619,240.99,0.0018734,0.4236,1.1341,117.16,11.865,1.9743,2.981,0.13992,0.03168,0.007515,0.12311,86.7,0.40516
1560042000000,0.08251,0.3327,7856.39,0.0012608,143.39,6.2709,8.2305,241.13,0.001875,0.4246,1.1176,116.91,11.848,1.9791,2.992,0.13969,0.0317,0.007525,0.1228,86.54,0.40527
1560045600000,0.082,0.3313,7843.29,0.0012636,143.18,6.2152,8.1849,239.37,0.0018576,0.4228,1.111,115.17,11.781,1.9771,3.015,0.1385,0.03148,0.007499,0.12258,86.27,0.40371
1560049200000,0.08272,0.3342,7873.31,0.0012668,143.38,6.2787,8.3426,241.49,0.0018695,0.4256,1.108,116.81,11.993,1.986,3.022,0.13927,0.03174,0.007521,0.12339,86.75,0.40666
1560052800000,0.08266,0.3364,7874.64,0.0012613,143.68,6.3,8.3053,241.55,0.0018729,0.4235,1.1154,116.76,11.93,1.9951,3.019,0.13932,0.03181,0.007495,0.12329,86.91,0.40621
1560056400000,0.0823,0.3355,7873.78,0.0012692,144.48,6.28,8.3061,241.42,0.0018573,0.4225,1.1121,116.7,11.885,1.9919,3.023,0.1397,0.03194,0.007504,0.12323,86.3,0.40544
1560060000000,0.08245,0.3372,7874.38,0.0012631,145.13,6.2796,8.3463,241.74,0.0018699,0.4218,1.1164,116.81,11.884,1.9935,3.023,0.14144,0.0318,0.007498,0.12311,86.34,0.40532
1560063600000,0.0833,0.34,7899.01,0.0012686,145.88,6.4176,8.4685,243.77,0.0018458,0.4251,1.1227,118.29,11.956,2.0089,3.046,0.14236,0.03217,0.007504,0.12447,86.58,0.40929
1560067200000,0.0832,0.34,7895.0,0.0012693,145.04,6.4274,8.424,243.19,0.0018444,0.4234,1.1133,117.9,11.965,2.0003,3.034,0.14269,0.03218,0.007498,0.124,86.17,0.40858
1560070800000,0.08286,0.3393,7877.45,0.0012777,144.12,6.3735,8.3482,243.09,0.0018398,0.4232,1.1244,117.23,11.933,2.0029,3.026,0.14343,0.03205,0.00748,0.1239,86.35,0.40753
1560074400000,0.0832,0.3392,7864.76,0.0012708,143.91,6.3617,8.3216,242.7,0.0018506,0.4234,1.1096,117.18,11.912,2.0002,3.018,0.14109,0.03197,0.007477,0.12376,86.31,0.40787
1560078000000,0.08288,0.3385,7852.63,0.0012771,144.06,6.3412,8.3414,242.47,0.0018506,0.4243,1.12,117.29,11.886,2.0008,3.026,0.14112,0.03201,0.007508,0.12383,86.16,0.40738
1560081600000,0.08127,0.3288,7742.76,0.0012542,142.11,6.2352,8.2169,238.58,0.0018214,0.4166,1.088,115.7,11.67,1.9698,2.97,0.13693,0.03136,0.007402,0.12181,85.0,0.40093
1560085200000,0.08109,0.3272,7728.21,0.0012387,141.82,6.1729,8.147,237.11,0.0018096,0.4144,1.078,115.45,11.65,1.9445,2.931,0.1345,0.03086,0.007315,0.12108,84.62,0.39794
1560088800000,0.0814,0.328,7754.35,0.0012407,142.19,6.2117,8.22,237.3,0.0017928,0.4145,1.0668,116.44,11.671,1.9546,2.958,0.13553,0.03087,0.00733,0.12194,84.9,0.3981
1560092400000,0.08047,0.3266,7716.72,0.0012288,141.53,6.168,8.183,235.78,0.0017738,0.4086,1.0625,115.41,11.582,1.941,2.918,0.13312,0.03066,0.00728,0.1211,84.28,0.3945
1560096000000,0.07855,0.3199,7629.9,0.00118,140.03,6.0526,7.9671,231.36,0.0017487,0.4005,1.0301,113.36,11.352,1.8661,2.884,0.12878,0.0294,0.007135,0.11892,83.1,0.38059
1560099600000,0.07818,0.3193,7632.34,0.0011822,140.75,6.0575,7.9864,230.87,0.001737,0.4009,1.0361,113.34,11.365,1.8701,2.892,0.12987,0.0294,0.007136,0.11903,83.61,0.37956
1560103200000,0.07873,0.322,7660.98,0.0011806,141.63,6.05,7.9659,231.86,0.0017552,0.4041,1.0506,113.81,11.409,1.872,2.905,0.13215,0.02951,0.007182,0.11915,84.29,0.38007
1560106800000,0.07965,0.3249,7732.06,0.0011879,142.99,6.1751,8.0628,233.59,0.001772,0.4105,1.0536,115.96,11.566,1.8968,2.93,0.13222,0.02973,0.007177,0.11995,85.0,0.38151
1560110400000,0.07866,0.3233,7696.43,0.0011816,141.39,6.098,8.0097,230.92,0.0017496,0.405,1.046,114.45,11.428,1.8951,2.899,0.13122,0.02943,0.00715,0.11877,84.13,0.38138
1560114000000,0.07808,0.3182,7615.35,0.0011689,143.28,6.0704,8.0477,230.0,0.001721,0.404,1.0458,113.5,11.387,1.8758,2.868,0.12973,0.02921,0.007076,0.11812,83.25,0.37995
1560117600000,0.07804,0.3158,7584.42,0.0011514,142.4,6.0912,8.0413,229.16,0.001734,0.398,1.0518,113.64,11.34,1.8751,2.879,0.12851,0.0294,0.007165,0.11772,83.18,0.38045
1560121200000,0.07887,0.3178,7628.13,0.0011577,141.99,6.139,8.1171,230.98,0.001741,0.4055,1.0595,114.66,11.475,1.89,2.916,0.12906,0.02963,0.007229,0.11845,83.38,0.38527
1560124800000,0.07883,0.3162,7599.29,0.0011553,141.81,6.125,8.059,232.9,0.001731,0.4026,1.0416,114.08,11.583,1.8765,2.906,0.13155,0.0295,0.007162,0.11749,83.0,0.38302
1560128400000,0.0789,0.3176,7615.54,0.0011669,143.39,6.1297,8.0667,232.86,0.0017398,0.4037,1.0484,114.37,11.592,1.8896,2.944,0.13175,0.02955,0.007203,0.1176,83.47,0.38392
1560132000000,0.07939,0.32,7628.06,0.0011767,143.63,6.1369,8.0251,233.18,0.0017452,0.4056,1.0783,114.87,11.58,1.8993,2.961,0.13241,0.0295,0.007217,0.11767,83.7,0.3848
1560135600000,0.07969,0.3226,7654.46,0.0011887,144.29,6.1764,8.0867,234.21,0.0017427,0.4057,1.0789,116.32,11.65,1.9003,2.997,0.13228,0.02985,0.007284,0.11831,84.01,0.38773
1560139200000,0.08096,0.3242,7640.11,0.0011733,144.68,6.1725,8.162,233.84,0.0017355,0.4088,1.1173,116.49,12.22,1.9398,3.312,0.133,0.02984,0.007313,0.11934,83.41,0.38771
1560142800000,0.08069,0.3239,7632.95,0.001161,143.85,6.1396,8.0767,233.17,0.0017318,0.4076,1.09,115.75,12.129,1.9571,3.195,0.1345,0.03004,0.007351,0.11964,83.85,0.38583
1560146400000,0.08152,0.3249,7683.56,0.0011795,144.65,6.2065,8.119,235.13,0.0017445,0.4123,1.0959,116.55,12.165,1.95,3.214,0.13559,0.03064,0.00755,0.12002,84.61,0.38936
1560150000000,0.08163,0.326,7698.71,0.0011915,145.06,6.2188,8.1264,236.3,0.001785,0.4192,1.1025,116.64,12.318,1.9665,3.238,0.13668,0.03111,0.00761,0.12,84.54,0.38954
1560153600000,0.08147,0.3244,7699.32,0.0011934,144.25,6.208,8.1394,236.33,0.0017802,0.4207,1.1056,116.97,12.201,1.9572,3.198,0.13598,0.03076,0.007518,0.11975,84.37,0.3887
1560157200000,0.08073,0.3227,7677.44,0.0011776,142.4,6.1592,8.0582,235.01,0.001781,0.4173,1.0878,115.9,12.005,1.925,3.136,0.13452,0.03058,0.007515,0.11926,83.8,0.38619
1560160800000,0.07961,0.3206,7637.31,0.0011753,142.32,6.1159,7.9378,233.14,0.001761,0.4162,1.092,114.99,11.953,1.9145,3.102,0.13261,0.03026,0.007393,0.11866,83.55,0.38321
1560164400000,0.08288,0.3285,7902.36,0.0012201,145.64,6.366,8.2633,241.95,0.0018597,0.4285,1.1201,124.4,12.258,1.9711,3.183,0.13582,0.03116,0.00764,0.12237,86.44,0.39619
1560168000000,0.08322,0.3299,7950.5,0.001229,146.42,6.4077,8.3252,242.78,0.0018358,0.4272,1.1251,126.03,12.301,1.9913,3.211,0.13734,0.0314,0.007635,0.12313,86.37,0.39791
1560171600000,0.08296,0.3286,7902.1,0.0012192,145.87,6.3561,8.2668,241.38,0.0018266,0.425,1.1213,125.43,12.211,1.9691,3.165,0.13574,0.03112,0.007661,0.12222,85.65,0.39462
1560175200000,0.08409,0.3317,7917.56,0.0012276,146.61,6.3786,8.2839,242.56,0.0018693,0.427,1.1221,126.34,12.3,1.9766,3.161,0.13867,0.03138,0.007643,0.12291,86.26,0.39906
1560178800000,0.08328,0.3321,7914.45,0.0012178,146.61,6.3599,8.1845,242.41,0.0018587,0.426,1.12,126.27,12.272,1.9779,3.155,0.13779,0.03129,0.007621,0.1226,85.88,0.39888
1560182400000,0.08295,0.3303,7907.99,0.0012179,146.78,6.3426,8.1662,243.37,0.0018432,0.424,1.108,126.2,12.195,2.0081,3.147,0.14205,0.03122,0.007614,0.12231,85.98,0.39727
1560186000000,0.08328,0.3308,7910.98,0.00122,146.27,6.3528,8.2016,242.38,0.0018454,0.424,1.115,126.78,12.246,2.01,3.152,0.14176,0.03116,0.007609,0.12195,85.74,0.39548
1560189600000,0.0838,0.3306,7923.98,0.0012143,149.16,6.3748,8.2018,243.72,0.0018489,0.4264,1.109,126.73,12.273,2.0006,3.133,0.14327,0.03143,0.00763,0.12216,85.99,0.3963
1560193200000,0.0841,0.3334,7945.81,0.0012201,149.46,6.365,8.2133,244.02,0.0018463,0.427,1.1223,126.58,12.237,2.0021,3.149,0.14421,0.03128,0.007724,0.12248,86.2,0.39607
1560196800000,0.08361,0.331,7912.37,0.0012119,148.7,6.3332,8.1874,243.19,0.0018386,0.424,1.1256,125.13,12.16,1.9868,3.142,0.14277,0.03104,0.007679,0.12185,85.94,0.39432
1560200400000,0.0836,0.3306,7921.58,0.0012104,148.69,6.3447,8.1902,243.42,0.0018433,0.4247,1.1479,125.94,12.183,2.009,3.147,0.1457,0.03108,0.007678,0.12231,86.0,0.39417
1560204000000,0.08402,0.3307,7920.33,0.0012233,150.37,6.3451,8.1985,242.61,0.0018344,0.424,1.185,125.79,12.153,2.0116,3.156,0.14601,0.03114,0.007695,0.1223,85.93,0.39576
1560207600000,0.08508,0.3316,7982.75,0.00123,150.17,6.4258,8.3124,246.51,0.0018545,0.4287,1.206,129.15,12.292,2.0205,3.205,0.14492,0.03154,0.007703,0.12323,86.72,0.3999
1560211200000,0.08492,0.3301,7961.65,0.0012142,149.41,6.3851,8.2652,246.11,0.001832,0.426,1.1783,128.32,12.293,2.0118,3.165,0.1433,0.03117,0.00763,0.12268,87.34,0.39682
1560214800000,0.08437,0.3287,7936.0,0.0012157,149.26,6.3967,8.2036,244.99,0.0018178,0.4246,1.1907,128.19,12.199,2.001,3.138,0.14294,0.03098,0.00764,0.12217,87.3,0.39457
1560218400000,0.08366,0.3263,7921.34,0.0012067,149.04,6.3685,8.165,244.11,0.0018003,0.4224,1.1843,127.65,12.149,1.9999,3.149,0.14362,0.0309,0.007546,0.12203,87.36,0.39378
1560222000000,0.08364,0.3245,7932.34,0.0012034,148.8,6.3524,8.184,244.0,0.0017941,0.422,1.172,127.57,12.061,1.9967,3.155,0.14237,0.0306,0.007571,0.1217,86.8,0.39247
1560225600000,0.08335,0.3249,7915.69,0.001201,148.73,6.3209,8.179,243.99,0.0017909,0.4213,1.1537,127.63,12.068,2.0059,3.243,0.14237,0.0306,0.007512,0.12121,86.44,0.39205
1560229200000,0.08368,0.326,7921.83,0.0012002,149.14,6.3465,8.1945,244.63,0.0018059,0.4222,1.1415,129.06,12.139,2.0009,3.191,0.1428,0.03062,0.007611,0.12141,86.77,0.39411
1560232800000,0.08348,0.3233,7887.75,0.0011894,148.42,6.3448,8.1422,244.15,0.0017998,0.4202,1.1596,128.31,12.084,1.9825,3.173,0.14232,0.03049,0.007653,0.12107,86.23,0.39161
1560236400000,0.08346,0.3242,7897.56,0.0011927,148.29,6.3366,8.1551,245.1,0.001788,0.4182,1.1681,128.07,12.054,1.9852,3.179,0.14314,0.03065,0.007636,0.12175,86.98,0.39056
1560240000000,0.08454,0.326,7918.8,0.0012022,147.86,6.3778,8.1831,245.88,0.0017861,0.4195,1.175,128.91,12.176,1.9897,3.202,0.14637,0.03094,0.00761,0.12201,86.84,0.39341
1560243600000,0.08392,0.3251,7893.8,0.0011956,147.17,6.3379,8.1509,244.38,0.0018055,0.4163,1.163,128.15,12.079,1.9755,3.166,0.14394,0.03064,0.007566,0.12161,86.86,0.3921
1560247200000,0.08281,0.3225,7795.68,0.0011724,145.57,6.2217,8.0832,241.9,0.0017688,0.4111,1.1338,126.91,11.863,1.9291,3.08,0.14103,0.03037,0.00742,0.11968,86.16,0.38914
1560250800000,0.08256,0.3203,7769.27,0.0011665,144.71,6.2126,8.0462,239.59,0.0017619,0.4108,1.1113,127.2,11.818,1.921,3.08,0.13928,0.03023,0.007378,0.11905,85.56,0.38723
1560254400000,0.08262,0.3214,7764.88,0.0011734,144.2,6.2107,8.0618,239.39,0.0017634,0.4114,1.1274,126.91,11.861,1.94,3.084,0.14,0.03026,0.007379,0.11918,85.73,0.38711
1560258000000,0.0831,0.3206,7783.94,0.0011676,143.99,6.2229,8.0859,240.23,0.001764,0.4131,1.1426,127.59,11.887,1.931,3.085,0.14165,0.03022,0.007418,0.11956,86.29,0.38848
1560261600000,0.08311,0.3226,7765.27,0.0011694,143.6,6.1911,8.0253,239.3,0.0017708,0.412,1.1259,127.69,11.89,1.9261,3.102,0.14064,0.0302,0.007391,0.11952,86.19,0.38825
1560265200000,0.08299,0.3213,7761.53,0.0011658,143.77,6.188,8.0837,239.1,0.0017642,0.4106,1.1155,127.87,11.908,1.936,3.06,0.13973,0.03019,0.007394,0.11924,86.07,0.38615
1560268800000,0.08453,0.3269,7847.38,0.0011886,146.21,6.3382,8.2631,242.5,0.0017805,0.4167,1.1257,133.5,12.106,1.9789,3.109,0.1404,0.03056,0.007478,0.12128,87.01,0.39281
1560272400000,0.08574,0.3247,7861.88,0.0011885,145.19,6.3076,8.1921,242.17,0.00178,0.4175,1.1288,135.2,12.1,1.9811,3.124,0.13984,0.03053,0.007476,0.12107,87.06,0.39041
1560276000000,0.08785,0.3247,7862.01,0.001195,145.2,6.2426,8.1994,241.9,0.0017715,0.4185,1.1239,134.78,12.186,1.9813,3.122,0.14009,0.03051,0.00749,0.12145,86.49,0.38997
1560279600000,0.08842,0.3233,7868.87,0.0011941,145.74,6.2663,8.1778,243.05,0.0017846,0.421,1.125,136.5,12.208,1.9849,3.149,0.14101,0.03084,0.007517,0.12225,86.98,0.39091
1560283200000,0.08823,0.3248,7896.04,0.0011976,147.45,6.3422,8.2039,243.58,0.001783,0.4219,1.1174,137.38,12.361,1.989,3.151,0.141,0.03131,0.007464,0.12257,86.93,0.39236
1560286800000,0.08771,0.3255,7885.0,0.0011949,148.15,6.3135,8.2119,245.36,0.0017922,0.4233,1.1205,135.92,12.345,1.9864,3.141,0.14173,0.03104,0.007481,0.12226,86.49,0.39318
1560290400000,0.08712,0.3241,7869.55,0.0011866,147.36,6.3004,8.2067,244.68,0.0017789,0.4229,1.1231,135.39,12.282,1.9712,3.123,0.14015,0.03117,0.00746,0.122,86.26,0.39043
1560294000000,0.08742,0.3239,7884.9,0.0011884,147.21,6.3132,8.2267,244.29,0.0017791,0.4209,1.1243,135.69,12.268,1.9695,3.132,0.14175,0.03108,0.00744,0.12234,86.13,0.39192
1560297600000,0.08579,0.3244,7809.04,0.0011748,146.17,6.2471,8.1711,242.82,0.0017681,0.4166,1.1058,134.3,12.144,1.9529,3.114,0.14099,0.0309,0.007377,0.12058,85.62,0.38862
